51.92300388590261  ,4.471738636493684
51.923031179725896 ,4.471884816884995
51.92307170688745  ,4.472059160470963
51.92309900066951  ,4.472232162952424
51.923132084019436 ,4.472411870956422
51.923176746503174 ,4.472563415765763
51.923212311041766 ,4.472733736038209
51.92323464224927  ,4.472887963056565
51.92327516922714  ,4.47307974100113
51.923292537920716 ,4.473136067390443
51.923306598286786 ,4.473227262496949
51.92324622138955  ,4.473236650228501
51.92321065687782  ,4.472972452640534
51.92318915274076  ,4.472877234220506
51.9231560694329   ,4.472729712724687
51.92313373818631  ,4.472614377737046
51.923108925677035 ,4.472504407167436
51.923083286069755 ,4.472426623106004
51.923057646447795 ,4.472309947013856
51.9230212547012   ,4.472132921218873
51.923005540074215 ,4.47201892733574
51.922962531593285 ,4.471864700317384
51.92298569001121  ,4.471764117479325
